Unnamed: 0,contextId,context,question
5,b1b97212-5ae9-46d3-b23d-ae0561821721," Program Name: Advanced French Patisserie
Code: H413
Credential: Ontario College Graduate Certificate
Method of Study: Full-time
Duration: 3 semesters
Starting Months: May
Domestic Tuition: $16,370.00
International Tuition: $36,445.00
Location: St. James Campus
Program Offered In: Canada and France
Partnership with: École Nationale Supérieure de Pâtisserie (ENSP), Ducasse school

Program Availability:
Semester 2024-2025: Not Available (Domestic & International)
Semester 2025: Open (International), Opens Aug 6, 2024 (Domestic)

Related Programs: Baking and Pastry Arts Management (H113), Baker / Patissier Apprentice Program (H600), Culinary Arts – Italian (Postgraduate) (H411)",", When does the domestic application open for semester 2025?"
36,a98f29c0-081a-4522-af22-71aa70d6447e," Program Fees and Costs:
- Knives and small wares: $500–$700
- Airfare to France (approximate): $1,400–$1,800
- OSAP funding approval for applicants meeting eligibility criteria

Program Admission Requirements:
- Diploma or bachelor's degree in baking, pastry arts or culinary management OR
  - One-year certificate in baking, pastry arts, patisserie apprenticeship AND minimum one-year relevant work experience (resumé and references required) OR
  - Diploma or bachelor's degree in an unrelated field AND minimum of one-year full-time relevant work experience (resumé and references required)
- English language proficiency test results or college assessment for international students with non-English transcripts

Additional Requirements:
- Valid WHMIS and Sanitation certification prior to program start

Application Information:
- Domestic students apply through Ontario Colleges
- International students apply through the George Brown College ""How to Apply"" page.",", Is OSAP funding available for applicants who meet eligibility criteria?"
27,85467e5d-22aa-425c-a6c1-145552dec7c2," The text provides information about a college program focused on fabricating and building progressive stamping die-sets using conventional tools and advanced manufacturing equipment like CNC metal-cutting machines. The program offers flexible learning options for those working full-time. As a graduate, potential career opportunities include roles such as CNC Operator, CNC Programmer, Technical Sales Representative, CNC Machinist, CNC Setup-Operator, General Machinist, and Tool Designer. Employers in this industry are primarily manufacturers, particularly in fabricated metal, machinery, motor vehicle parts, and aerospace manufacturing.

Required courses for the first semester include CADE 1013 (CNC Machining Practices), EMNG 1004 (Metrology), MENG 1041 (Tool Fabrication), MENG 1042 (Engineering Drawing and Mechanical CAD), MENG 1043 (CNC Programming), and MENG 1088 (Occupational Health and Safety). The second semester courses are CADE 2013 (Advanced Computer-Aided Manufacturing), CADE 2034 (Advanced CNC Machining), DRFT 2024 (Tool Design), MENG 2041 (Precision Tool Manufacturing), and MENG 2061 (Career Preparation).

The graduate will be able to assemble and analyze information, collaborate with team members, analyze and solve manufacturing problems, interpret and modify technical documents, and contribute to production processes. They must comply with standard operating procedures, health and safety legislation, and organizational practices to ensure safety.",. What legislation must graduates comply with regarding health and safety?
40,04fdb573-bf12-434e-a3a2-3054605b89a0," To apply for a program at George Brown College, use the Online Application System. The School of Mechanical Engineering Technologies can be contacted at 416-415-5000, ext. 4365 or engineeringtech@georgebrown.ca. Their office hours are 8 a.m. – 4 p.m., room D305. For general information about the college, call 416-415-2000 (TTY 1-877-515-5559) or 1-800-265-2002. International students can contact a recruitment representative through booking a virtual meeting or submitting an inquiry on the International Contact Us page. Campus tours and information sessions can be booked, and applicants can sign up to receive tailored resources for their application process. Interested individuals should provide their first name, last name, email address, domestic or international status, and country in order to sign up for information and learn more about the college's options and programs.",", 
2. What is the contact information for the School of Mechanical Engineering Technologies?"
26,85467e5d-22aa-425c-a6c1-145552dec7c2," The text provides information about a college program focused on fabricating and building progressive stamping die-sets using conventional tools and advanced manufacturing equipment like CNC metal-cutting machines. The program offers flexible learning options for those working full-time. As a graduate, potential career opportunities include roles such as CNC Operator, CNC Programmer, Technical Sales Representative, CNC Machinist, CNC Setup-Operator, General Machinist, and Tool Designer. Employers in this industry are primarily manufacturers, particularly in fabricated metal, machinery, motor vehicle parts, and aerospace manufacturing.

Required courses for the first semester include CADE 1013 (CNC Machining Practices), EMNG 1004 (Metrology), MENG 1041 (Tool Fabrication), MENG 1042 (Engineering Drawing and Mechanical CAD), MENG 1043 (CNC Programming), and MENG 1088 (Occupational Health and Safety). The second semester courses are CADE 2013 (Advanced Computer-Aided Manufacturing), CADE 2034 (Advanced CNC Machining), DRFT 2024 (Tool Design), MENG 2041 (Precision Tool Manufacturing), and MENG 2061 (Career Preparation).

The graduate will be able to assemble and analyze information, collaborate with team members, analyze and solve manufacturing problems, interpret and modify technical documents, and contribute to production processes. They must comply with standard operating procedures, health and safety legislation, and organizational practices to ensure safety.","., What skills will a graduate be able to analyze and solve?"
19,8a9d8101-3276-4acf-a42a-4452df036ec0," Program Offered: Beverage Management
Certifications Earned: WSET® (Wine & Spirit Education Trust) Level 2, Prud’homme Beer Certification® Levels 1 & 2, WSET 3 (if final exam is fully passed)
Curriculum: financial management, organizational behaviour, strategic marketing, product knowledge, experiential learning, business acumen
Field Education Options: mandatory 14-week externship placement, self-directed work experience opportunities, study abroad opportunities (France, Scotland, Spain, Canada)
Career Opportunities: beverage directors, sales agents, territory managers, product consultants, brand ambassadors, wine stewards/cellar masters, wine country tour guides, specialty retail operations, portfolio managers, merchandising/inventory coordinators
Industry: Beverage alcohol industry (strong-performing sector with record growth)
Pathways to Enter Program: diploma or bachelor's degree in food and beverage management, hotel management, tourism and hospitality management, special event management or a related area.
Additional Information: Students encouraged to pursue self-directed work experience opportunities, study abroad opportunities change often but have included France, Scotland, Spain, and trips across Canada, some trips provide opportunity to receive credit for a course in the program.","diploma or bachelor's degree in food and beverage management, hotel management, tourism and hospitality management, special event management or a related area,
6. What countries have students gone on study abroad opportunities?"
41,1e7fbc99-74ea-4428-87a4-a6a8f096ba18," * The tuition fees for programs starting in Fall 2024 are estimated for the first three semesters and are subject to board approval.
* Material fees include a uniform (black pants, grey Oxford shirt, bib apron).
* International Students should refer to the International Fees and Related Costs page for more information.
* The program is approved for OSAP funding for applicants who meet the eligibility criteria.
* Applicants require a diploma or bachelor's degree in food and beverage management, hotel management, tourism and hospitality management, special event management, or a related area. Alternatively, current industry professionals with a minimum of one year of industry experience and strong understanding of industry standards can apply through an interview.
* College or university credits may qualify for course exemptions.
* Applicants with international transcripts who do not provide English proficiency test results are required to test at the college level in the George Brown College English Assessment for admission consideration.
* Accepted applicants based on work experience only will be required to take the English Admissions Assessment to evaluate their English language proficiency level.
* International Students should refer to the International Admissions page for country-specific admission requirements.
* Students should be aware that various allergens including nuts, dairy, and shellfish are used in practical labs. George Brown College is sensitive to religious observances but may not meet specific dietary laws related to halal and kosher foods.
* Domestic students should apply through the specified link.",",
What allergens are used in practical labs at George Brown College?"
47,49dd7039-13da-46ec-be01-c8a0ebbfdfae," There is no explicit mention of a specific program related to laws related to halal and kosher foods in the text. Therefore, an empty text should be returned.",?
39,e2ad6749-6215-44fa-bd5e-83eef435d693," The text provides information on how to apply to George Brown College for both domestic and international students, country-specific admission requirements for international students, course exemptions based on college or university credits, and contact details for specific programs and departments.

Here is the extracted information:

* Domestic students should apply through Ontario Colleges.
* International Students should apply through the George Brown College Online Application System.
* For more information about course exemptions, visit the Transfer Guide.
* Contact the School of Deaf and Deafblind Studies at communityservices@georgebrown.ca or Erika Stebbings at erika.stebbings@georgebrown.ca.
* George Brown College offers programs such as Honours Bachelor of Interpretation (American Sign Language – English) (C302), Practical Nursing (PN) (S121).
* International students can contact one of the international recruitment representatives by booking a virtual meeting or submitting an inquiry on the International Contact Us page.
* For campus tours, info sessions, and application resources, visit the college's website and sign up.

No specific program information was mentioned in the text, so it is not included in the extracted information.",",
7. Where can one find information on campus tours, info sessions, and application resources?"
25,1f665eaa-cb32-496b-b58a-e78fbf327647," Programs Offered:
- SIGN 1064: ASL Immersion II
- SIGN 1065: ASL Seminar II
- COMM 2000: Communicating Across Contexts

Courses:
- ASL Immersion II (SIGN 1064)
- ASL Seminar II (SIGN 1065)
- Communicating Across Contexts (COMM 2000)

Program Learning Outcomes:
1. The graduate has reliably demonstrated the ability to communicate effectively in oral and written English.
2. The graduate can express and receive messages accurately in routine conversations using American Sign Language.
3. The graduate has basic knowledge of Deaf culture, the Deaf community, and the interpreter profession.

Tuition & Fees:
- Domestic Tuition (for programs starting in Fall 2023): $4,152.00 *
- International Tuition (for programs starting in Fall 2024): $18,284.00 **
- Additional Costs: varies based on program

Financial Assistance:
- The program is approved for OSAP funding

Admission Requirements:
- Ontario Secondary School Diploma or equivalent
- Grade 12 English (C or U)
- Mature students may take the Admissions Assessment for English OR consider upgrading to achieve the credit(s) needed in English.

* Fees are subject to change and do not include books, which are to be purchased by students separately.
** Tuition fees are also subject to board approval. Material, student service and ancillary fees are estimated based on prior years and are subject to change without notice.",", 2. Could you provide more details about ASL Immersion II (SIGN 1064) and ASL Seminar II (SIGN 1065)?"
26,1f665eaa-cb32-496b-b58a-e78fbf327647," Programs Offered:
- SIGN 1064: ASL Immersion II
- SIGN 1065: ASL Seminar II
- COMM 2000: Communicating Across Contexts

Courses:
- ASL Immersion II (SIGN 1064)
- ASL Seminar II (SIGN 1065)
- Communicating Across Contexts (COMM 2000)

Program Learning Outcomes:
1. The graduate has reliably demonstrated the ability to communicate effectively in oral and written English.
2. The graduate can express and receive messages accurately in routine conversations using American Sign Language.
3. The graduate has basic knowledge of Deaf culture, the Deaf community, and the interpreter profession.

Tuition & Fees:
- Domestic Tuition (for programs starting in Fall 2023): $4,152.00 *
- International Tuition (for programs starting in Fall 2024): $18,284.00 **
- Additional Costs: varies based on program

Financial Assistance:
- The program is approved for OSAP funding

Admission Requirements:
- Ontario Secondary School Diploma or equivalent
- Grade 12 English (C or U)
- Mature students may take the Admissions Assessment for English OR consider upgrading to achieve the credit(s) needed in English.

* Fees are subject to change and do not include books, which are to be purchased by students separately.
** Tuition fees are also subject to board approval. Material, student service and ancillary fees are estimated based on prior years and are subject to change without notice.",", 3. What are the learning outcomes for the Communicating Across Contexts (COMM 2000) program?"
50,10dcedab-b167-444f-9252-4ff16d817f03," * Proof of English proficiency at the college level is required for some students based on their work experience and they may be required to write the English admission assessment. More details can be found on the English proficiency requirements page.
* Some college and university credits may qualify for exemptions. For more information, see the Transfer guide.
* International Students should visit the International Admissions page for country-specific admission requirements. They should apply through the George Brown College Online Application System.
* Information sessions are held regularly on campus. Sign up for an upcoming session.
* Domestic students should apply through Ontario Colleges, and for inquiries about domestic admission requirements, contact the Admissions Office at admissions@georgebrown.ca or visit the Admissions section.
* For financial aid inquiries, contact the Financial Aid Office at FinAid@georgebrown.ca or visit the Financial Aid section.
* To make an appointment with an Entry Advisor for advice on program options, please contact them. Frequently asked questions can be reviewed here.
* For inquiries related to programs at the Centre for Business or for more information, contact business@georgebrown.ca or call (416) 415-5000 ext. 2160.
* The Analytics for Business Decision-Making (Postgraduate) program can be inquired about by contacting the co-[email protected]
* No specific program name was mentioned in the text, so no program information could be extracted.",",
* In which email address should I contact regarding the Analytics for Business Decision-Making (Postgraduate) program?"
56,15c34801-a419-4a97-97d9-ea5e3026e602," Program Coordinator: Robin Yap
Email: ryap@georgebrown.ca
Institutions: Centre for Business
Campuses: St. James Campus (200 King St. E., Toronto, Ontario, Canada) and 290 Adelaide St. E., Toronto, Ontario, Canada
Contact Methods: Virtual meeting or inquiry through International Contact Us page
Related Programs: Information Systems Business Analysis (T405), International Business Management (B411), Project Management (B415)
Success Story: Annissa Rodriguez and Xavier [Year] at 2018 SAS Global Forum’s Student Symposium, first place win.
Campus Tours: Available regularly
Website Links: International Contact Us page, virtual tour.",", What contact methods are available for inquiries about the related programs?"
0,2c258378-dbfe-4b45-9b9f-1b2b5d99c53d," Program Name: Analytics for Business Decision Making
Code: B412
Credential: Ontario College Graduate Certificate
Method of Study: Full-time
Duration: 8 months (2 semesters)
Starting Months: January, May, September
Domestic Tuition: $4,317.00
International Tuition: $18,253.00
Program Location: St. James Campus
Program Format: Hybrid (combines in-person classes with online learning)
Related Programs: Information Systems Business Analysis (with experiential learning capstone) (Postgraduate) (T405), International Business Management (Postgraduate) (B411), Project Management (Postgraduate) (B415)",What is the name of the program called?
31,50f517da-6b36-4460-b756-287bb9ea2309," The text provides information on various aspects of a program offered by George Brown College. Here is the extracted information:

1. The program involves applying descriptive and differential statistical techniques to Big Data, analyzing and interpreting digital information related to all aspects of an organization, and applying business ethics and corporate social responsibility principles to data usage for business decision-making.
2. Estimated tuition and fees for the first two semesters starting in Fall 2023 are $4,317.00 (domestic) with additional costs that are subject to change. The fee does not include books purchased separately.
3. Financial assistance is available through OSAP funding for eligible applicants.
4. Admission requirements include a college advanced diploma, bachelor's degree, or demonstrated relevant work experience, along with English language proficiency and college credit exemptions. International applicants may require additional tests and assessments.
5. Applicants should review the English proficiency requirements for more details.
6. Some college and university credits may qualify for exemptions. Domestic students can apply through Ontario Colleges, while international student admissions require contacting the college directly.
7. Information sessions are held regularly on campus to answer questions, learn about program content, career options, meet professors and staff, and experience classroom settings.
8. For domestic admission requirements, deadlines, or process inquiries, contact the Admissions Office at admissions@georgebrown.ca or visit the Admissions section.
9. International student admissions require contacting the college directly.",", How much does the first two semesters cost for domestic students?"
5,1027627b-a4d8-4dbe-bd48-8baa70dcaeed," Program Name: Analytics for Business Decision-Making
Code: B422
Credential: Ontario College Graduate Certificate
Method of Study: Full-time
Duration: 8 months (2 semesters)
Starting Months: January, September
Domestic Tuition: $4,317.00 *
Centre: Business
School: Management
Location: Online
Program Overview: An online program for individuals interested in becoming a big data expert, focusing on turning information into knowledge and using it to make business decisions.
High Demand Field: Graduates with skills in business analytics are in high demand by businesses across industries.
Courses: Introduces students to programming, applied statistical comprehension, and database understanding as they relate to organizational Big Data (operational) requirements through a mix of data analytics and business analytics courses.
Online Postgraduate Programs: Fully online program scheduled in the evening and on weekends, part of the college's online postgraduate programs offering.
Available Formats: Offered in both an online format (B422) and a blended hybrid format (B412).",", What is the domestic tuition fee for this program?"
32,50f517da-6b36-4460-b756-287bb9ea2309," The text provides information on various aspects of a program offered by George Brown College. Here is the extracted information:

1. The program involves applying descriptive and differential statistical techniques to Big Data, analyzing and interpreting digital information related to all aspects of an organization, and applying business ethics and corporate social responsibility principles to data usage for business decision-making.
2. Estimated tuition and fees for the first two semesters starting in Fall 2023 are $4,317.00 (domestic) with additional costs that are subject to change. The fee does not include books purchased separately.
3. Financial assistance is available through OSAP funding for eligible applicants.
4. Admission requirements include a college advanced diploma, bachelor's degree, or demonstrated relevant work experience, along with English language proficiency and college credit exemptions. International applicants may require additional tests and assessments.
5. Applicants should review the English proficiency requirements for more details.
6. Some college and university credits may qualify for exemptions. Domestic students can apply through Ontario Colleges, while international student admissions require contacting the college directly.
7. Information sessions are held regularly on campus to answer questions, learn about program content, career options, meet professors and staff, and experience classroom settings.
8. For domestic admission requirements, deadlines, or process inquiries, contact the Admissions Office at admissions@georgebrown.ca or visit the Admissions section.
9. International student admissions require contacting the college directly.",", Is financial assistance available for students and who are eligible?"
0,e75d55f6-320a-4660-af8f-4a7c13170247," Program Name: Apparel Fit Technician
Code: F116
Credential: George Brown College Certificate
Method of Study: Part-time
Duration: 1 semester (16 weeks)
Starting Months: January, May, July, September
Location: Fashion Exchange, 63 Regent Park Blvd.
Experiential Learning: 100 Hours Work-Integrated Field Placement
Required Courses:
Semester 1:
- FASH 1166: Customer Service in Apparel Fitting
- FASH 1167: [Unknown]
Program Availability: Fall (2024 - Not Available), Winter (2025 - Not Available), Spring (2025 - Opening Soon)
Domestic Tuition: Tuition funded for eligible participants
Centre: Arts, Design & Information Technology
School: Fashion & Jewellery",What is the name of this program at George Brown College?
17,a46825d2-c263-4981-a551-1157e501f620," Programs Offered:
- FASH 1167: Apparel Fitting Technique I
- FASH 1168: Apparel Fitting Standards
- FASH 1169: Textiles in Apparel Fitting
- FASH 1170: Apparel Fitting Technique II
- FASH 1171 or FASH 1165: Work Preparation
- FASH 1175: Field Education Placement

Contacts:
- Jeanine Larmour, Student Success/Industry Liaison/Instructor: jlarmour@georgebrown.ca, 416-415-5000 ext. 4591
- Rosa Fracassa, Director, Fashion Exchange: rfracass@georgebrown.ca

Admission Requirements:
- Contact Jeanine Larmour or Rosa Fracassa for up-to-date information

How to Apply:
1. Online application completion
2. Pre-screening process
3. Interview
4. English assessment

Location and Contact Information:
- Fashion Exchange, 63 Regent Park Blvd., Toronto

Note: The text includes a disclaimer stating that the information contained in the website is subject to change without notice. Students are responsible for verifying George Brown College fee requirements. This program is not eligible for OSAP funding.",", What is required for the interview stage?"
15,a46825d2-c263-4981-a551-1157e501f620," Programs Offered:
- FASH 1167: Apparel Fitting Technique I
- FASH 1168: Apparel Fitting Standards
- FASH 1169: Textiles in Apparel Fitting
- FASH 1170: Apparel Fitting Technique II
- FASH 1171 or FASH 1165: Work Preparation
- FASH 1175: Field Education Placement

Contacts:
- Jeanine Larmour, Student Success/Industry Liaison/Instructor: jlarmour@georgebrown.ca, 416-415-5000 ext. 4591
- Rosa Fracassa, Director, Fashion Exchange: rfracass@georgebrown.ca

Admission Requirements:
- Contact Jeanine Larmour or Rosa Fracassa for up-to-date information

How to Apply:
1. Online application completion
2. Pre-screening process
3. Interview
4. English assessment

Location and Contact Information:
- Fashion Exchange, 63 Regent Park Blvd., Toronto

Note: The text includes a disclaimer stating that the information contained in the website is subject to change without notice. Students are responsible for verifying George Brown College fee requirements. This program is not eligible for OSAP funding.",", Who can students contact for up-to-date admission requirements information?"
13,9ed9874c-e94a-4df3-b690-21a2d1d9a5d1," Extracted Information:

1. The program name is ""Applied A.I. Solutions Development"" which is a one-year graduate certificate program.
2. The program is divided into three semesters.
3. Students will learn to develop and apply machine-learning/deep-learning models, providing them with the skills needed to excel in the digital revolution.
4. Technical requirements include a personal computer with a minimum of 8GB RAM (16GB recommended), a 256 GB SSD Hard Drive (500+ GB is optimal), a quad-core i5/i7 processor, and a webcam.
5. In semester 3, students can complete a Work Integrated Project or opt for co-op. More information on how to qualify, apply, and important dates for co-op can be found on the Centre for Arts, Design & Information Technology Experiential Learning page.
6. Graduates of this program may apply for positions such as data scientist, data analyst, data management specialist, machine-learning engineer, machine-learning technologist, artificial intelligence practitioner, and full-stack data scientist.
7. Incoming students may develop their paths with programs that expose them to code development, algebra, statistics, probability, and calculus, including Graphic Design (G102), Interaction Design (G113), Honours Bachelor of Digital Experience Design, Computer Systems Technology (T147), Game – Programming (T163), Blockchain Development (T175), and Information Systems Business Analysis Program (with Experiential Learning T405).",What is the name of the graduate certificate program?
