Unnamed: 0,contextId,context,question
11,36859110-b916-4d76-a257-044d9dc2b9be," The Daystrom Child Care Centre opened in September, 2014 and is located at 25 Daystrom Drive, Toronto, Ontario, M9M 2K8. It offers before and after school programs for kindergarten and school aged children enrolled in the Daystrom Public School. The centre serves as a model lab school for the diploma and degree programs in the School of Early Childhood and provides a training ground for college students.

Manager's name: Effie Ntanou
Manager's email: Effie.Ntanou@georgebrown.ca
Centre phone numbers: 647-823-3956 or 647-284-1392
Age groups accommodated: 3.8 to 10 years
Hours of operation: 8:00 a.m. - 5:30 p.m.
Food is catered by ""Yummy Catering""
The centre is approved for the CWELCC program and follows the guidelines from Toronto Children’s Services in its implementation. Fees are inclusive of all services, including extracurcurricular activities and transportation. Children under 6 are eligible for fee reduction. To join the waitlist, please complete a form and sign up for updates on application deadlines, college news, upcoming events, tours, and more.

Contact information for general inquiries: 416-415-2000, TTY: 1-877-515-5559, ask.george@georgebrown.ca.

The information contained in the website is subject to change without notice.",", Does the information on the website change frequently?"
9,f7675c46-4ce6-4a9d-86d0-e9b56b960cb0," The Deafblind & Intervenor (C158) program is offered at George Brown College. There are information sessions available online to learn more about the program's content, career options upon graduation, and student life. Interested individuals can contact Cheryl Ramey, Program Co-ordinator, at cramey@georgebrown.ca to register for an info session. An previously recorded session is also available to watch online. The college's land acknowledgment can be learned more about on the website. Individuals can sign up to receive updates about application deadlines, college news, events, tours and more. The contact number for George Brown College is 416-415-2000 and TTY is 1-877-515-5559. The email address for general inquiries is ask.george@georgebrown.ca. The college's social media hub can be visited for further information. Please note that the information on the website is subject to change without notice. Students are responsible for verifying George Brown College fee requirements.",", What is the email address for general inquiries at George Brown College?"
7,e325280d-a36c-465e-9f5a-57b62c17d8a2," This course is a degree preparation program focused on health science disciplines, held at George Brown College's St. James ""A"" building located at 200 King Street East. The duration and start dates are yet to be determined. Students will study concepts in chemistry for biological studies and delve into areas such as biochemistry, metabolic processes, homeostasis, and molecular genetics. For more information about the U-Level Bridging program, contact gbcdegreebridging@georgebrown.ca or call (416) 415-5000 ext. 3683. George Brown College has signed an articulation agreement with 14 participating colleges for English language proficiency requirements in diploma programs. For application deadlines, college news, and events, sign up on their website or contact ask.george@georgebrown.ca using the provided phone number or visiting their social media hub. The information contained in this website is subject to change without notice.",8. Who should be contacted for website sign up or social media hub visits?
5,737557e9-b5d5-40b5-970c-21d14f1acfac," * The course is called Degree Preparation.
* It is held at George Brown College's St. James ""A"" building located at 200 King Street East.
* The duration of the course is 15 weeks.
* The sessions for this course are offered Tuesday to Thursday from 9 am to 12 pm.
* For more information, interested individuals can email gbcdegreebridging@georgebrown.ca or call (416) 415-5000 ext. 3683.
* The U-Level Bridging program related information is also available.
* Applicants can sign up to receive updates on application deadlines, college news, upcoming events, tours and more.
* Contact George Brown College via phone at 416-415-2000 or TTY: 1-877-515-5559, or email ask.george@georgebrown.ca.
* Visit the college's social media hub for more information.
* The information on the website is subject to change without notice.",", Is there U-Level Bridging program related information available?"
1,ce451da3-6e40-4f81-bbb6-17b8a702f0b9," This course is a Degree Preparation program offered at George Brown College's St. James ""A"" building located at 200 King Street East. The specific duration and start dates are yet to be determined. Students will study topics including biochemistry, nutritional science, medical technologies, biotechnology, pathogens and disease, and public health issues. The college has an articulation agreement with 14 participating colleges that allows EAP graduates to satisfy English language proficiency requirements without further testing for a diploma program. For more information about the U-Level Bridging program, students can email gbcdegreebridging@georgebrown.ca or call (416) 415-5000 ext. 3683. The college's website contains subject to change and should not be considered a representation, offer, or warranty. For application deadlines, college news, upcoming events, tours, and more, students can sign up on the website. Additional contact information includes phone number 416-415-2000, TTY: 1-877-515-5559, email ask.george@georgebrown.ca, and social media hub.",", What topics will students study in this program?"
11,4e2e08c5-8f9d-4ee6-bb4e-1579c590c576," Mathematics course:
- Prepares students for degree level studies in various disciplines
- Taught at St. James ""A"" building, 200 King Street East
- Duration: 15 weeks (daytime courses only: 1 pm to 4 pm Tuesday to Thursday)
- Mid-point and end of course, students create and present a problem using skills and concepts learned
- For more information about U-Level Bridging program: email gbcdegreebridging@georgebrown.ca or call (416) 415-5000 ext. 3683

Statistics:
- Students learn data management, organization and analysis using statistical methods
- Role of data in statistical studies will be investigated
- Students will solve probability problems involving single or multiple events
- Students will analyze and draw conclusions from one and two-variable data using numerical, graphical and algebraic summaries

Location:
- Degree Preparation courses held at St. James ""A"" building, 200 King Street East

Contact Information:
- For more information about U-Level Bridging program: email gbcdegreebridging@georgebrown.ca or call (416) 415-5000 ext. 3683
- George Brown College general inquiries: ask.george@georgebrown.ca or call 416-415-2000 (TTY: 1-877-515-5559)
- Social Media Hub: Visit Our Social Media Hub

Miscellaneous:
- For information about EAP graduates satisfying English language proficiency requirements at 14 participating colleges, see ESL Ontario Colleges Articulation Agreement
- Sign Up Now for application deadlines, college news, upcoming events, tours and more
- Information contained in this website is subject to change without notice. It should not be viewed as a representation, offer or warranty. Students are responsible for verifying George Brown College fee requirements.",".,
12. How can students sign up for application deadlines, college news, and events?"
8,ba1e81f9-58a2-4374-b9e0-e310542604b8," The George Brown College offers tuition-free U-Level Bridging courses for students who need to earn credits to meet admission requirements for their degree programs. These courses are not applicable to satisfy admission requirements outside of George Brown College and will not affect a student's overall GPA. The college offers four U-level courses: Mathematics, English, Biology, and General Science. The successful completion of these courses will satisfy George Brown admission requirements, except for the Bachelor of Science in Nursing program. These courses may only run based on student enrolment. Interested students should register and contact gbcdegreebridging@georgebrown.ca or call (416) 415-5000 ext. 3683 for more information. The assessment fee is payable through the Assessment Centre upon registration. For more information, visit the college's website and sign up to receive updates on application deadlines, news, events, and tours. Contact George Brown at ask.george@georgebrown.ca or visit their social media hub for further inquiries. The provided information is subject to change without notice.

Key Information:
- George Brown College offers tuition-free U-Level Bridging courses
- Four U-level courses are offered: Mathematics, English, Biology, and General Science
- Successful completion of these courses satisfies George Brown admission requirements for most degree programs, except Bachelor of Science in Nursing (S118)
- Courses may only run based on student enrolment
- Students should contact gbcdegreebridging@georgebrown.ca or call (416) 415-5000 ext. 3683 for more information
- Assessment fee payable through the Assessment Centre upon registration
- For more information and updates, sign up on the college website and contact ask.george@georgebrown.ca or visit their social media hub
- Information subject to change without notice",", 
9. What methods are available for students to receive updates from George Brown College regarding U-Level Bridging courses?"
5,06543f04-5802-41eb-9c50-a125e7f804f9," The text provides information about the benefits of pursuing a career-focused Honours Bachelor degree at George Brown College. Some of the mentioned advantages include smaller class sizes, experienced professors, work-integrated learning opportunities, and networking with potential employers. The college offers bridging programs for students who lack certain U-Level credits or wish to upgrade diplomas or transfer to other colleges or universities. Additionally, applicants can sign up for updates about application deadlines, campus news, events, and tours. The contact information provided is the phone number 416-415-2000, TTY number 1-877-515-5559, and email address ask.george@georgebrown.ca.

Information extracted:
- Smaller class sizes
- Experienced professors
- Work-integrated learning opportunities
- Networking with potential employers
- Bridging programs for missing U-Level credits or upgrading diplomas
- Sign up for application deadlines, campus news, events, and tours updates
- Contact information: 416-415-2000 (phone number), 1-877-515-5559 (TTY number), ask.george@georgbrown.ca (email address).",6. What are bridging programs and how do they benefit students at George Brown College?
0,b9673579-6056-4334-ac31-18588aef834b," The text does not contain any explicit information about the programs offered by George Brown College. However, there are some factual details mentioned that can be extracted:

1. Contact Information:
   - Phone number: 416-415-2000
   - TTY number: 1-877-515-5559
   - Email address: ask.george@georgebrown.ca

2. Social Media Hub: The text mentions visiting the social media hub twice, but there is no specific link or handle provided in the text.

3. Sign Up for College News and Events: Interested individuals can sign up to receive updates about application deadlines, college news, upcoming events, tours, and more.

4. Land Acknowledgment: The text encourages visitors to learn more about George Brown College's land acknowledgment. However, no further information is provided in the text.",* What is the phone number to contact George Brown College?
7,6892b4dc-9869-4096-9222-fd8bb33688ad," The Dental Assisting (Levels I and II) program is offered online. The Program Co-ordinator's name is Alicia Marshall. Interested individuals can contact the School of Dental Health via email at qyang@georgebrown.ca or sign up to receive college news, application deadlines, upcoming events, tours, and more. The phone numbers provided are 416-415-2000 and TTY: 1-877-515-5559, and the email for general inquiries is ask.george@georgebrown.ca. The information contained on the website is subject to change without notice. Potential students are responsible for verifying George Brown College fee requirements.",", What are potential students responsible for regarding fee requirements at George Brown College?"
0,90ac266b-5e74-4124-a0fb-b5754a8acdcd," Program: Dental Hygiene (S134)
Coordinator: Joanna Asadoorian
Location: ONLINE
Contact: Qian Yang at qyang@georgebrown.ca or call 416-415-2000 or TTY: 1-877-515-5559 or email ask.george@georgebrown.ca
Website: Visit Our Social Media Hub
Important notes: Information is subject to change without notice, students are responsible for verifying George Brown College fee requirements.",What program is coordinated by Joanna Asadoorian?
1,eb752ac6-8dee-4fcc-858b-66a2f8f5ad1b," Program Name: Dental Office Administration (S115)
Contact Person: Maria Levine
Contact Email: mlevine@georgebrown.ca
Information Sessions: In-person and previously recorded
Application Deadlines, College News, Upcoming Events, Tours: Sign up to be kept in the loop
College Contact Information: 416-415-2000, TTY: 1-877-515-5559, ask.george@georgebrown.ca
Social Media Hub: Available
Program Coordinator is also a Professor.
The information contained in this website is subject to change without notice.
Students are responsible for verifying George Brown College fee requirements.",", Who can I contact for more details about the Dental Office Administration program (Maria Levine)?"
8,50acd98b-e97f-43d3-9b7f-43a9a737de3e," The text mentions the Denturism (S101) program being offered by George Brown College. Interested individuals can register for an online information session to learn about program content, career options upon graduation, and meet professors. The contact persons for registration are Qian Yang (qyang@georgebrown.ca) and Deepak Naik (dnaik@georgebrown.ca). Additionally, interested individuals can sign up to receive updates about application deadlines, college news, upcoming events, tours and more through the website.

Phone numbers provided are 416-415-2000 for general queries and TTY: 1-877-515-5559 for individuals with hearing disabilities. The email address for general inquiries is ask.george@georgebrown.ca. The text also mentions a social media hub that can be visited.

Please note that the information provided on the website is subject to change without notice and students are responsible for verifying George Brown College fee requirements.",9. How can students verify George Brown College fee requirements?
5,0bfa4915-fab3-4d36-98b7-62ca01e84d54," The Design Management (G401) program information session is being held ONLINE in a webinar style. Contact Toni Allen at toni.allen@georgebrown.ca for more details. Learn about the college's land acknowledgment, stay updated on application deadlines, college news, events, and tours by signing up. You can contact George Brown College via phone at 416-415-2000 or TTY at 1-877-515-5559, or email ask.george@georgebrown.ca. The college's social media hub can also be visited for additional information. Please note that the information contained in the website is subject to change without notice and should not be considered as a representation, offer, or warranty. Students are responsible for verifying George Brown College fee requirements.",",
6. What are the contact details for George Brown College via phone and email?"
0,45d47ab1-e1fa-48d8-8b8f-dac655c91f9c," The Office of Academic Excellence issues a call for new program ideations every 18 months to two years. Program coordinators should email academicexcellence@georgebrown.ca to find out when the next call for proposals is scheduled. All submissions are first sent to Institutional Research and Planning for a preliminary environmental scan.

New Program Advisory Committee (NPAC) meetings take place after the preliminary environmental scan, with two distinct meetings:

1. NPAC meeting #1: The committee looks at all program ideations and decides which should move forward, which will be put on hold, and which need further research.
2. NPAC meeting #2: If a proposal receives approval to proceed to program design, the necessary support from the Office of Academic Excellence is scheduled, and programs should consider developing their curriculum. Program areas designate a subject matter development team and plan development costing and time resources. Once decided, the names of the development team should be forwarded to the Office of Academic Excellence.

The formal launch of the new program development is then scheduled by the Office of Academic Excellence and introduces the program development team to the development process and available resources. After completing necessary curriculum components, the program chair with input from the development team completes sections 11-18 of the NPAP proposal, and programs move to the next stage of approvals once complete.

NPAC meeting #3 takes place after the completion of sections 1-18 in the NPAP proposal to ensure that all programs have enacted their proposed plans during the development process. Once approved by Academic and Student Affairs and the Board of Governors, the program can proceed further in its development.

Additional facts:

1. Calls for new program ideations happen every 18 months to two years.
2. NPAC meetings take place after the preliminary environmental scan.
3. Program ideations are sent to Institutional Research and Planning first.
4. NPAP proposal document must be completed before moving forward in the approval process.
5. Contact the Office of Academic Excellence for the NPAP proposal document.
6. NPAC meetings decide which programs move forward, need further research, or are put on hold.
7. Program design and development team planning is crucial at NPAC meeting #2.
8. The formal launch of new program development is scheduled by the Office of Academic Excellence after approval from the internal committees.",1. When does the Office of Academic Excellence typically issue calls for new program ideations?
13,2cabd88a-5dd8-4a12-a72b-3288f4803bd8," The text provides information about several dictionaries and encyclopedias that are accessible through the college's platform, with off-campus access requiring a GBC ID & password. Here is the extracted information:

1. Three dictionaries are available: Dictionary of Modern and Contemporary Art, Dictionary of Modern Design, and Dictionary of Statistics.
2. The Dictionary of Modern and Contemporary Art contains approximately 2,000 entries on modern and contemporary art, including movements, styles, techniques, artists, critics, dealers, schools, and galleries.
3. The Dictionary of Modern Design covers the past 150 years of international design in areas such as ceramics, furniture, graphics, industrial design, interiors, and fashion.
4. The Dictionary of Statistics contains entries on all aspects of statistics, including terms used in computing, mathematics, operational research, probability, biographical information on over 200 key figures in the field, and coverage of statistical journals and societies.
5. There are two encyclopedias available: Encyclopedia Britannica and Encyclopedia of Business and Finance.
6. The Encyclopedia Britannica is a comprehensive encyclopedia with articles, biographies, timelines, images, videos, world atlas, country snapshots, statistics, and an online dictionary.
7. The Encyclopedia of Business and Finance covers five general areas: finance and banking; accounting; marketing; management; and information systems.
8. Access to all mentioned resources is ON & OFF CAMPUS but requires a GBC ID & password for off-campus use.",1. Which dictionaries are accessible through the college's platform?
0,f9c0674d-c5af-4685-b3e3-ef8f5711657f," Title: Digital Design – Game Design Program (Postgraduate) Information Session
Date: NOT PROVIDED
Time: NOT PROVIDED
Location: ONLINE webinar style
Contact: Jean-Paul Amore, jamore@georgebrown.ca
Program: Digital Design – Game Design (G405)
College: George Brown College
Phone Number: 416-415-2000
TTY: 1-877-515-5559
Email: ask.george@georgebrown.ca
Website: NOT PROVIDED
Social Media Hub: Visited but no link provided
Note: Information subject to change without notice. Students are responsible for verifying George Brown College fee requirements.

No key information related to the program offered by the college was found in the text.",What is the contact email for Jean-Paul Amore?
8,a8f5278d-f46d-4f4a-b43d-915ea9a84dff," The Digital Media and Gaming Incubator is located at 3 Lower Jarvis (second floor) along Toronto's waterfront. It provides affordable space, business and professional services, technology to startups, and encourages exploration, discoveries, and collaboration. Interested individuals can contact incubator@georgebrown.ca for information about office spaces or hotdesks. The phone numbers for inquiries are 416-415-2000 and TTY: 1-877-515-5559, and email is ask.george@georgebrown.ca. For college news, upcoming events, tours, and application deadlines, individuals can sign up on the website. The Incubator shares space with the School of Design. The information on the website is subject to change without notice and should not be viewed as a representation, offer, or warranty. Contact George Brown College for fee requirements.",9. How can individuals contact George Brown College for fee requirements?
0,f7b1dde6-e627-4c97-9740-59d96e58f421," The text provides information about George Brown College's Records Management Policy Framework and its adherence to Ontario's Freedom of Information and Protection of Privacy Act (FIPPA). The following are key factual points extracted from the text:

1. George Brown College has a Records Management Policy Framework that outlines the College’s perspective on records, including the principle of disposing of personal information accountably and as legislation requires.
2. The College must adhere to Ontario’s Freedom of Information and Protection of Privacy Act (FIPPA), which identifies the College's responsibilities in its collection, use, and destruction of personal information.
3. Regulation 459 of FIPPA states that an educational institution may dispose of personal information only in specific ways: by transfer to another institution or organization with authority to hold it; by disposing it in a manner prescribed by the College's records retention schedule; or by destroying it in a secure and confidential manner.
4. The College has its own Archives which care for all records that are retained permanently or long-term. All records types that are identified as ""Personal Information Bank"" records in Ontario's FIPPA Directory of Records must be destroyed through the College Archives.
5. Destruction of personal information requires authorization from the head of the institution, and operational responsibility for records rests locally with each department head. Reasonable steps must be taken to protect the security and confidentiality of personal information during its storage, transportation, handling, and destruction.
6. FIPPA specifies the criteria for adequate destruction of information: it must be destroyed in a way that it cannot be reconstructed or retrieved.",What is George Brown College's perspective on records according to their Records Management Policy Framework?
9,a20c1280-d88c-4451-84d9-fcba48d837d6," * International Women's Day events will be held on March 7, 2024.
* DMZ's Women Innovation Summit is part of these events.
* The theme for the summit is #InspireInclusion.
* The Women of the Year Award is being given out again to recognize women making a significant impact in tech sector.
* Women founders can apply to pitch their businesses to angel investors at DMZ's Women Innovation Summit.
* Application deadlines, college news, upcoming events, tours and more can be received by signing up for updates.
* Contact information: 416-415-2000, TTY: 1-877-515-5559, ask.george@georgebrown.ca
* Social Media Hub is available for more information.
* Information on land acknowledgment can be learned more about.
* The information in the website is subject to change without notice.
* Students are responsible for verifying George Brown College fee requirements.",", Where is the Social Media Hub located for more information?"
7,e742735f-6273-4e48-941b-40522a0ad4aa," The George Brown College offers fully online programs in the academic areas of Business, Computer Technology, and Media & Performing Arts. Potential students can join live, synchronous classes led by experienced faculty. For more information on specific programs available online, visit the Online Programs webpage. Contact information: 416-415-2000 (local), 1-800-265-2002 (toll-free in Canada and USA), ask.george@georgebrown.ca (email), TTY: 1-877-515-5559 (TTY number). Visit the Social Media Hub for more information. Winter 2024 program delivery details can be found on the website. Students are responsible for verifying George Brown College fee requirements.",", What are the fee requirements for students in online programs at George Brown College?"
8,f6ceb71b-f264-4642-b924-982d42be68c7," The college is launching a new e-course titled ""Doing the Work: An Introduction to Anti-Racism."" This course is accessible to both students and employees through Brightspace for students and Cornerstone for employees. The course contains three modules and takes between 90 minutes and three hours to complete. All members of the college community are encouraged to take this self-directed course, which provides an introduction to race, racism, and anti-racism concepts. Incoming students will be automatically enrolled in the course on Brightspace. Completing the e-course is a part of the college's efforts to integrate race-conscious principles and values of Equity, Diversity, and Inclusion throughout the community. The Anti-Racism learning and development initiative aims to address racial and social inequities and ensure meaningful inclusion for all members.",?
0,96b885a2-8502-4047-8155-a7677c33b4d5," Winter 2024 Program Delivery: Learn more about how the programs will be delivered in Winter 2024.
Contact Information:
- Phone number (Canada and USA): 416-415-2000, Toll-free: 1-800-265-2002
- Email: Not explicitly mentioned in the text.
- TTY: 1-877-515-5559
Program delivery mode for Winter 2024 is not explicitly stated in the text, it just mentions ""Learn more about how our Winter 2024 programs will be delivered.""
No specific program names or fees mentioned.",What programs are offered in Winter 2024?
0,9dcb9f79-8d5c-4dce-b1b9-5424afff3d4f," There is no specific key information related to programs offered by the college in the given text.

There are however some factual information and entities mentioned in the text:

* Domestic violence is a criminal act.
* Contact numbers for emergency procedures: 416-415-2000, TTY: 1-877-515-5559
* Email address for inquiries: ask.george@georgebrown.ca
* Social media hub link: [Visit Our Social Media Hub](http://www.georgebrown.ca/socialmedia)
* Information on the college's land acknowledgment can be learned more about by clicking the ""Learn more about our land acknowledgment"" link.
* Application deadlines, college news, upcoming events, tours and other information can be received by signing up on the website.",What is considered a criminal act according to the text?
8,133f030f-6d6d-48fc-8f70-223277f70e64," The Augmented Education Program (Aug Ed) is a free program offered at George Brown College that helps individuals with mental health and addiction challenges find and maintain employment. This program offers two streams of training: the Culinary Skills (Preparatory Training) Program and the Construction Craft Worker Foundations Program. Completion of the program results in students receiving an Ontario College Certificate and job placement support. The program is partially funded by the government and through fundraising efforts, specifically from events like the Food Court Social. 100% of net proceeds from the Food Court Social go directly to the Augmented Education program. The program functions during the pandemic and continues to serve students remotely. For inquiries, contact Samantha Walker at 416-415-5000 ext. 3005 or Samantha.Walker@georgebrown.ca. George Brown College's fee requirements are subject to change and should be verified by students.",Are the fee requirements for George Brown College subject to change?
1,5559832b-088d-4db9-b26d-092448a21fd8," The George Brown College Foundation has partnered with Aeroplan's Beyond Miles Participating Charities, enabling the Foundation to accept donations of Aeroplan Miles and convert those miles into funds. Families and friends of students can also donate and convert Aeroplan Miles into funds to cover their fees at the college. The funds support student scholarships, bursaries, and capital expansion projects. Donors can make donations through the Aeroplan website. Contact information: 416-415-2000, TTY: 1-877-515-5559, ask.george@georgebrown.ca.

Entities: George Brown College Foundation, Aeroplan's Beyond Miles Participating Charities, Aimia Canada Inc., students, families and friends of students, donors.

Factual Information: The partnership increases access for students who have faced financial barriers to entry into the college and provides an alternate method for giving back to the College for existing and new donors. Donations of Aeroplan Miles are converted into funds that support student scholarships, bursaries, and capital expansion projects. Donations can be made on the Aeroplan website. Contact information provided for the Foundation.",2. In what ways does this partnership expand access to students facing financial barriers at the college?
1,18d9581d-2dea-4753-94cd-1d67a1faa42e," The George Brown College Foundation (GBCF) is focused on philanthropy for the common good. Donors have the right to:
1. Learn more about the college's land acknowledgment
2. Receive updates about application deadlines, college news, events, tours, etc.
3. Contact George Brown College via phone (416-415-2000 or TTY: 1-877-515-5559) or email (ask.george@georgebrown.ca).
4. Visit the college's social media hub.
The information on this website is subject to change without notice, and it should not be considered a representation, offer, or warranty. Students are responsible for verifying George Brown College fee requirements.",",
2. What can donors learn about the college's land acknowledgment?"
1,7633bf31-614f-4260-891c-40ec3f373cde," International students traveling from outside Canada are required to download the iCENT app for George Brown College. They can contact support@iCentapp.com for any login issues or download the app from the iCent App website if they cannot download it directly. There have been download issues for iCent in China, so students there should download the app directly. Within the iCent app, students must review terms and conditions and submit forms such as a quarantine plan, attestation form, and emergency contact. Students who are quarantining in Canada are now required to check in daily using the iCent app. Failure to check in or communicate may result in being reported to public health authorities and/or removed from their academic program of study.

Terms and conditions: Mandatory forms - quarantine plan, attestation form, emergency contact.
Contact Information: support@iCentapp.com, 416-415-2000, TTY: 1-877-515-5559, ask.george@georgebrown.ca.

Students must verify George Brown College fee requirements and should keep updated with application deadlines, college news, upcoming events, tours, etc. by signing up on the website or visiting their social media hub. The information contained in this website is subject to change without notice.

No explicit program-related information was found in the text.",",
2. Where can international students download the iCENT app if they cannot do it directly?"
0,2ba7e4db-5a23-4de2-ac65-4e13d5f72278," The George Brown College website provides information about various merchandise related to the college, including stickers, frames, banners, wallpapers, backgrounds, and Helder the Husky design. They also offer updates about application deadlines, college news, upcoming events, tours, and other relevant information by signing up on their website or contacting them via phone 416-415-2000 or email ask.george@georgebrown.ca. Additionally, they have a social media hub for users to visit. However, there is no explicit mention of specific programs offered by the college in the text.",What types of merchandise does the George Brown College website offer?
0,2973ba6a-fba4-4a53-a26d-08697b7a6521," Dr. Cory Ross is the Provost of George Brown College, leading the college's strategy in academic programming, global education, research and innovation, registration services, and student success. He has held various leadership positions within the college since 2007, including Interim Executive Dean, Dean, and Vice-President, Academic. Prior to joining George Brown College, Cory was Vice-President, Academic and Executive Director of Institutional Development at the Canadian College of Naturopathic Medicine from 1994 to 2003. He also worked at Mount Sinai Hospital from 2004 to 2007 and was the president and CEO of a biotech research firm from 1989 to 2004.

Cory has attracted over $7 million in research grants and published over 70 research papers in peer-reviewed journals. He holds a Bachelor of Arts in Psychology, a Master of Science in Anatomy, a Doctor of Chiropractic, a Diploma in Strategic Management, an MBA in Health Care Management, and is a Certified Health Executive (CHE).

In 2015, Cory was granted a fellowship from the U.K.-based Royal Society for Public Health. In 2018, he received member laureate status by the Bethune Medical Development Association of Canada. In the spring of 2019, he was elected to the Fellowship of the Royal College of Physicians of Edinburgh (FRCP Edin).

George Brown College offers academic programming in seven academic centres, and Cory oversees their creation, delivery, and academic priorities with a focus on the college's strategic priorities as outlined in Vision 2030 and Strategy 2026. He collaborates with the vice-president, academic and deans to achieve these goals. The college has an Office of the Registrar, Office of Research and Innovation, global partnerships and education, and a division of Student Success, all under Cory's leadership.",1. What is Dr. Cory Ross' current role at George Brown College?
9,dedd49d9-15e4-463f-af77-97bf844b9f59," There is no specific factual information or entities extracted from the given text related to George Brown College program offerings. Therefore, the extracted information remains empty.",What programs are offered at George Brown College?
8,7ccce682-345a-4724-98cb-237858d13189," Dr. Colin Simpson is the Dean of the Centre for Continuous Learning at George Brown College. He has played a significant role in establishing George Brown as one of the largest providers of distance education in North America. Colin holds a Doctorate in Electrical Engineering from the University of Hawaii and has been awarded an Honoris Causa Doctor of Letters from Nipssing University. He has lectured at universities including MIT and Texas A&M University, and is an award-winning author with over 300,000 textbooks in print. His best-selling book, Principles of Electronics, is used by over 1,000 colleges and universities worldwide.

Contact Information:
- Phone: 416-415-2000
- TTY: 1-877-515-5559
- Email: ask.george@georgebrown.ca
- Social Media Hub: Visit Our Social Media Hub (two instances)

Note: The text does not provide information on specific programs offered by the college.",",
* Where can one find George Brown College's Social Media Hub?"
7,4088dfa2-45f8-4a31-9ce9-8589cc93a44e," Dr. Eileen De Courcy joined George Brown College as Vice-President, Academic in August 2022. She leads the academic enterprise with a focus on innovative programming and academic excellence. Eileen holds a PhD in Curriculum and Pedagogy from the Ontario Institute for Studies in Education at the University of Toronto, a Master of Arts in Education Administration from Central Michigan University, a Bachelor of Education in Adult Education from Brock University, and a Bachelor of Arts from the University of Guelph. She has received recognition and awards for leading innovations in teaching and learning in higher education, most notably for leading the development of cutting-edge virtual reality content in college curriculum and for her work in reimagining learning spaces in higher education.

Eileen has extensive experience working across educational systems including secondary school, university, college and executive education. Prior to joining George Brown College, she served as Senior Vice-President, Academic at St. Lawrence College in Kingston, Ontario, and held progressive leadership roles at Humber College including Associate Vice-President, Academic Teaching and Learning and Director of Professional Development. Prior to joining the college system, she held various leadership positions at York University and the Simcoe Muskoka School Board. She spent several years teaching including serving as an adjunct professor at Brock University.

Contact Information:
- Email: ask.george@georgebrown.ca
- Phone: 416-415-2000, TTY: 1-877-515-5559
- Social Media Hub: Visit Our Social Media Hub

Note: The information contained in this website is subject to change without notice. It should not be viewed as a representation, offer or warranty. Students are responsible for verifying George Brown College fee requirements.",", Where can you find George Brown College's Social Media Hub?"
0,f1b650bf-44f1-4a16-b967-4fac550dd1ee," Dr. Gervan Fearon became President of George Brown College in August 2021. He previously served as the President and Vice-Chancellor at Brock University and Brandon University. Gervan has a Ph.D. in economics from the University of Western Ontario, master’s and bachelor’s degrees in agricultural economics from the University of Guelph, and holds Chartered Professional Accountant (CPA, CGA) and Institute of Corporate Directors (ICD.D) designations. He has a strong teaching and research record.

Gervan has had numerous progressive roles in post-secondary education including Vice-President, Academic, at Brandon University; Dean of the G. Raymond Chang School of Continuing Education at Ryerson University; Associate Dean at York University’s Atkinson Faculty of Liberal and Professional Studies; Visiting Scholar at the University of Washington; and as an Associate Professor at York University. He has also served on numerous community boards such as Ontario Trillium Foundation, Brandon Urban Aboriginal Peoples’ Council, United Way Niagara, Greater Niagara Chamber of Commerce, and the Chinese Cultural Centre of Greater Toronto. He was also Co-Founder of the Canada Caribbean Institute.

Gervan is a recipient of several awards including the Queen Elizabeth II Diamond Jubilee Medal (2013), The Michaëlle Jean Foundation Influencer Award (2017), and The University of the West Indies Vice-Chancellor's Award (2020).

He has also served roles in government including Executive Assistant to the Deputy Minister at the Ontario Ministry of Agriculture, Food and Rural Affairs and a Senior Analyst at the Treasury Board, Ontario Ministry of Finance.",What is the educational background of Dr. Gervan Fearon?
33,23c734c3-f3e0-414c-a6e4-129c979a9385," The text does not contain any specific information about the programs offered by George Brown College. However, there are some factual information and contacts provided:

- Contacts: 416-415-2000, TTY: 1-877-515-5559, ask.george@georgebrown.ca
- Social Media Hub
- Application deadlines, college news, upcoming events, tours can be accessed by signing up
- The information in the website is subject to change without notice.
- Students are responsible for verifying George Brown College fee requirements.",", Can you provide more details about signing up on the George Brown College website?"
9,08f108e3-15b9-4c3a-925c-bcdf01c6828d," Dr. Ian Austin is the Dean of the Centre for Business at George Brown College. He has over 20 years of experience in senior level leadership in the post-secondary sector, with expertise in financial management, strategic planning, academic program planning, curriculum development, program review and evaluation, quality assurance, and online teaching.

Before joining George Brown, Ian was Principal of Barbados Community College (BCC), where he led the creation of four new bachelor's degree programs and spearheaded the development of the strategic plan. Prior to that, he served as Deputy Director for Continuing and Professional Education at the University of the West Indies (UWI) and oversaw its restructuring and policy framework development.

Ian has chaired or been a member of several governing boards in the university and college sector and co-authored a book on higher education governance entitled ""Governance of Higher Education: Global Perspectives, Theories, and Practices"". He holds a B.Sc. in Accounting, a postgraduate Diemark in Education, an MBA with a concentration in Finance, and a PhD in Higher Education from the University of the West Indies and Virginia Tech respectively.

Ian can be contacted at ask.george@georgebrown.ca or via phone at 416-415-2000 (TTY: 1-877-515-5559). For more information about George Brown College and application deadlines, tours, events, etc., visitors can sign up on the college website.

There is no explicit mention of specific programs offered by the college in the text.",?
